text,label
스파오 라이브 할 때 쿠폰 사용으로 저렴하게 구매할 수 있었어요! 색상 고민을 엄청 하다가 브라운으로 했는데 색상 너무 예쁘네요 🤎 평소에 무난하게 검은색 패딩만 입었는데 브라운 색상이 은근 튀지도 않고 무난해서 마음에 들어요 ㅎㅎ 이런 패딩 재킷은 사이즈를 딱 맞게 입는 게 좋을 것 같아서 미디움으로 골랐는데 처음에 입었을 땐 좀 작나? 싶었는데 라지 했으면 또 큰 느낌이라 어벙벙한 느낌일 것 같더라구요! 가볍고 따뜻해서 좋아요. 사진은 빛을 받아서 광택이 있어 보이는데 실제로는 무광이고 색도 어두운 편이에요. 5장의 사진 중에 택이 나와있는 마지막 사진이랑 색상이 제일 비슷합니다.,1
실밥 좋아요,1
색이 무난에서 여기저기 다 좋음 정사이즈로 구닙해야함,1
"엄청 빳빳해서 처음 입고 나가면 누가봐도 새옷
겨울에 입기는 춥고 간절기에 입거나 깔깔이처럼 입어야할듯요 옷은 이뻐요",1
약간 얇고 지금 입기에 좋은거 같습니다. 스타일이 너무 이뻐서 만족합니다! 크롭한 기장에 핏도 만족 !,1
"한사이즈 업해서 샀는데 예쁘게 잘맞아요
올겨울 상의는 요걸로♡",1
생각보다 크긴해도 보온성 좋고 기본에 충실한 패딩이에요,1
조금 큰 것 같기도 하고 발목쪽이 불편하면서도 편해요!,1
무슨 말이 필요할까요 이 날씨에 입기에 그냥 너무 찰떡인것을,0
냄새가 좀 나서 바로 빨았더니 목이 그냥 바로 다 늘어나네요.. 개선됐다는게 많길래 괜찮아졌나보다 했는데 두장다그러네요,1
브라운브레스 2개째 구매입니다. 잘 입고 있어요,0
택배 별로,0
재질 탄탄하고 색감 좋아요. 곳곳에 신경쓴 퀄리티도 좋네요.,1
바지도 너무 짧고 젤 큰거 시켰는데 그냥 너무 빡빡하고 핏이 별로네요,1
"원단이 탄탄해서 겨울에는 이너로, 봄/가을에는 단독으로 입기 좋습니다.
 세탁 한 번 하니 약간의 수축이 있으나 한 사이즈 까지의 수축은 아닙니다.",1
예상했던것보다 실제로 받아보니 더 좋고  마음에 들어요.,0
"옷은 정말 질이 괜찮아 보이는데 배송이 무슨 
누가 입고 반품한거 마냥와서 기분이 안좋네요",1
주문 느림,0
회색 검정색 낡을때마다 다시사고있어요 좋아요,0
발볼넓어서 한사이즈 업했어요 착화감 좋고 신발도 예뻐용,1
따뜻하고 색감도 좋고 예쁜거 같습니다!! 맘에 들어요,1
짱짱한 헨리넥티가 필요했는데 기대이상이에요. ,1
"사이즈도 너무잘맞고, 바지 색감이 너무좋아요!@",1
잘 받았습니다  무신사 배송 무지 빠릅니다 다음에 또구매,0
칼배송 별로,0
"생각했던것 보다 훨씬 괜찮아요~사이즈는 매장에서 입어보고
구입했어요. 만족합니다",1
"배송이 느리긴 했지만 옷은 맘에 듭니다
중1 아들에게 넉넉하게 맞아요
잘입을께요",1
"사이즈는 생각보다 핏하게 맞았고 
후회 없고 예뻐요~ 가볍게 입기 좋아용 👍",1
블프에 싸게 잘 산 거 같아요. 생각보다 두툼한 거 같아요,1
강추,0
"사이즈가 작아요... ㅠㅠ 너무 딱 맞네요
좀 오버핏으러 입고 싶었는데",1
되게 귀엽고 좋은데 밑 밴딩이 되게 세요! 카라 접었을 때 세웠을 때 다른 느낌이라 좋았어요,0
진짜 핏 정사이즈가면 너무 이쁘서 미쳤는데 다신 안살것 같습니다.입은지 2일만에 옷 안감에서 털이 너무 심각하게 빠져서 이너로 검은색 맨투맨 입으면 털 다 붙습니다.겉에는 덜 심한데 털빠짐 최악입니다.,1
"옷이 편하고 내구성이 좋아요
할인할 때 저렴하게 좋은 제품 구매했어요",1
결국 돌고돌어 슬랙스는 무탠다드로 정착했습니다.,0
가볍고 따뜻합니다 가격에 비해 상태가 좋습니다,1
너무나 좋아요 페이탈리즘  기대 한 가격이네요 최고최고,1
싼가격에 잘샀어요 근데 좀 스키니핏하네요 중간만족,1
주문 느림,0
핏 이쁘고 길이도 적당하고 편합니다 자주 입을 것 같아요,1
저렴한 가격에 요잠 유행하는 경량패딩 맛을 찍먹 할 수 있어서 좋습니다 그런데 가격이 저렴하다보니 충전재가 좀 적게 들어간거 같아서 아쉽네요ㅜ,1
제가 사이즈를 ... 잘못 생각하고 시킨 거라 조오오금 크지만 그래도 신발이 너무 예뻐수 잘 신을 거 같습니다 발볼도 좁지 않구 편합니다 신고 걸어다닐 때 발에 불편함도 없어서 좋아요 아디다스 쵝오.(무신사짱.),1
오버 딱 맞아요,1
두께 부드러워요,1
오염 좋아요,1
"발이 슬림해보이고 색이 예뻐요.
가을겨울 대비 네이비 예뻐요 예뻐요",1
사기 전에 후기 보고 사이즈 크게 사라고 해서 크게 샀고 왔는디 발가락 잘릴 것 같고 아파서 그냥 팔아버렸어요,1
가격에 비해 품질이 너무 좋아서 출근할 때 자주 찾게 되는 옷입니다,1
사이즈 딱맞네요 이쁜 핏으로 자주입을 아이템입니다,1
제가 산 후드티 중에서 젤 맘에 들어요 사이즈도 적당하게 좋게 나왔고 코디하기에도 편하네요:),1
178cm 정도의 키면 개인적으로 xl 또는 2xl가 좋아 보이네요 좀더 뭐라 그럴까 나풀거리는 느낌이 있었으면 더 좋았을텐데 소매기장만 좀 일부로 키운 감이 없지 않아 있어요 가성비로는 좋습니다 1점으로 수정해드렸어요 고생하세요,1
예쁜 옷이에요 기모도 있어서 따뜻하고 귀엽습니다,1
"네이비랑 하늘색 조합 너무 아름다워요 
근데 생각보다 바지 매치가 좀 힘든 거 같기도ㅠ..
그리고 양말에 이염된다고 하던데 저는 없었어영",1
출근룩으로 청바지와 입으려고 구매했어요. 결과적으로는 아죽 만족,0
"색감이 사진과 달라 아쉽습니다.
170/60에 44 주문했는데 조금 타이트한 느낌이 있네요
46은 클 것 같아서 입으면서 늘리려고 합니다",1
디자인 이쁘고 재질도 마음에 들지만 걸으면 걸을수록 발이 아픈 신발인 거 같아요 다른 신발에 비해서 조금만 걸어도 발바닥이 아파요 ㅠ 그치만 스웨이드 재질인 거에 비해서 뭐 묻어도 잘 지워져서 좋아요,1
작네 딱 맞아요,1
"한번 세탁했더니 보풀이
무신사 옷중 보풀 일어나는건 첨",1
"겨울에 따듯하게 입을 수 있는 따듯하고 깔끔한 슬랙스 하나 필요했는데 마침 체험단이 떠서 신청했더니 당첨 됐어요 !
제품의 가격대가 저렴한 편인데도 마감이라던가 완성도 원단의 터치감 같은 사소한 부분들이 생각보디 완성도가 높아서 만족스럽게 착용 할 수 있을 것 같아요.
턱이 2개라 하체가 두꺼우신 분들도 비교적 편하게 착용할 수 있고, 실루엣도 예쁘게 떨어질 것 같습니다. 겨울 원단이라 그런건지 원단이 되게 탄탄하고 묵직해서 깔끔한 룩에 착용하는 것이 가장 베스트일 것 같아요. 

착용감 - 상
겨울 원단이라 그런지 터치감이 기분이 좋습니다. 사이즈도 실측대로 나온 것 같고 제품의 완성도가 가격대비 높은 편이에요.

디자인 - 중
깔끔하게 착용 할 수 있는 가장 기본에 충실한 디자인의 투턱 슬랙스입니다.",1
발볼넓어서 한사이즈 업했어요 착화감 좋고 신발도 예뻐용,1
색깔이 너무 맘에 들었고 아무 바지에나 신어도 잘어울려요!,0
S치고는 너무 크네요 글씨도 너무 위에 있어서 안예뻐요 그래도 두꺼워서 따뜻해요,1
한국 브랜드 아니 보세는 사지 말아야지 다시 한번 마음 먹습니다. 이게 스웻팬츠인가? 걍 유니클로가 백배는 낫습니다. 싼맛에 사지 마세요 시장바닥에서 파는 재질 그대롭니다.,1
배송 굿,0
지퍼도 매끄럽게 올라가지 않고 소재도 뻣뻣해요 자켓 안에 입어서 레이어드 하는 거 아니면 입을 일 잘 없을 듯 하네요,1
생각보다 얇고 로고 떨어질거같음 겨울엔 못입음,1
실제 딱 맞아요,1
"복숭아뼈가 눌려서 아픕니다
매장에서 신어보고 사세요",1
남자친구가 이거 입길래 따라샀는데 소재도 너무좋고 핏도 너무 이뻐요 진짜 맨날입을라고요;;,1
"핏도 이쁘고 질도 좋아서 잘 입을거 같아요 
중학생 딸이 너무 좋아합니다",1
도착 느림,0
"배송도 빠르고 옷 품질도 아주좋았습니다.
그래서 여러벌 샀어요.",1
무탠다드 슬랙스 평상시에 무난히 입기 좋아요,0
후드티 색깔이 너무 예쁘고 따뜻해서 정말 마음에 들어요. 입으면 분위기가 살아나서 더 예뻐 보여요.,1
로고가 한쪽은 잘 고정되어 있는데 한쪽은 묶는게 셀프인가봐요~  재밌네요^,0
"물빠짐 때문에 옷 다버렸네요 ..
택도 떼버려서 반품도 못하고
물빠진다는 말을 없었는데 만원짜리 옷 때문에 10만원 버리는 느낌",1
처음 딱 입을 때 약간 작다고 느낄 수 있는데 핏이 쫙 떨어져요,1
퀄리티 까끌거려요,1
가성비 짱 핏도 짱 가격도 짱 이에요~잘입겠습니다 굿이에요 ,1
"사이즈안맞아서 교환신청후에 돈까지더냈는데
3주째 수거를안해가더니 결국 회사측에서 교환신청취소해버렸네요
돈도안돌려줬고요
",1
"주머니에 모래가 많아요.
양쪽다 모래가 있어요.
청바지의 냄새가 잘 안빠져요.",1
"딱 가격만큼인거 같아요. 멀리서 보면 괜찮아용 
폴리85 레이온12 스판3이라 일반적인 니트 재질은 아니고
굳이 치지몀 체육복 같은 재질입니다.",1
"블프에 싸게 사서 좋아요.
광택이 약간 도는 네이비 색상이 예쁘고 이너로 입기 보다는 아웃터로 입는게 좋을듯 합니다.",1
"생각보다 뜨뜻하고 편해용 
남자 174/70 사이즈 5 예쁘게 맞아요",1
여름 좋아요,1
잘받았습니다 핏감 좋은 기본템 재구매했습니다,1
기사 별로,0
핏도 잘 나오고 로고가 너무 예쁩니다 시보리도 좋아요,1
사이즈 작음 다른 거 사세요 체격이 큰편이 아닌데 작네요,1
"아 먼지가 넘 많이 달라붙음 그리고 옷 재질도 넘 힘이 없음 ㅜ살꺼면 밝은색 사세용 ㅜㅜ
",1
칼배송 느림,0
여름에 입어도 될정도로 얇아요 실밥이 조금튀어나와있어 아쉬워요,1
통 딱 맞아요,1
짱짱한 느낌 오래 입을 수 있는 그런 원단을 가지고 만들어서 가격대비 훌륭한 옷입니다.,1
"오버핏으로 넉넉해서 좋아요
배송도 빨랐습니다",1
두껍 좋아요,1
기사 빨라요,0
마감이 깔끔해서 믿음이 가요. 전체적인 만족도가 높아 추천할 만한 제품이에요.,1
여름 좋아요,1
사이즈 좋고 다 좋습니다 배송도 빠르고요. 색감도 좋고,1
"2는 또 너무 어정쩡핏이라 1교환햇는데 그냥 그래요 얇고 
완전 겨울은 무리임 개무리",1
"가성비좋아요.다만 마감불량으로 한번 교환한건데 다시받은제품도 마감이안좋네요 ㅠ 결국박음질
직접해서 쓰기로,,",1
"다크그레이 색도 샀는데 크기가 통이 2센치은 가까이 차이나네요
반품하기고 그렇고 해서 그냥 입을까하는데
뭐.. 좀 별로네요",1
"xl 착용하였고  핏은 적당하네여
어떤 바지든 잘 매치가 됩니다.
만족합니다.",1
색감 너무좋아요 1인치만 작은거 살껄 후회중 정사이즈 가세요,1
구김 좋아요,1
옷에서 이상한 냄새나고 이염문제도 배송받고 나서 알게됬음 니트재질도 아님,1
정말 사고싶었던거라 계속 장바구니에 넣어놨던 신발이에요 리뷰에 반사이즈나 한사이즈 업해서 시키라길래 평소 250 신는데 255로 시켰더니 편하게 잘 맞아요 250 시켰으면 너무 딱 맞았을거 같은 느낌이에요 색도 예쁘고 부드럽고 편해요,1
"오잉????
2019년 가을에 산 똑같은  바지, 사이즈 너무커서 재구매 했는데 2020ver. 는 사이즈 작아지고 ?ㅋㅋ스판도 없고 새거라 그런지 모르겠는데 개인적 체감으로는 작년엔 리얼와이드고 올해는 세미와이드로 변했네?? 장난함?? 워싱처리도 작년버젼이 디테일 갬성이 살아있어서 좋았는데 똑같은 바지맞음??.. 예웨.,,살찌면 작년버젼입고 살빠지면 2020ver입으면 되겠네요
추석Sale 파격세일&왕창세일&대박세일&반값세일로 2.8에 싸게 샀네요
3,5,6컷: 2019ver
4컷: 2020ver 입니다 디테일이랑 전체적인 핏 참고
신경질 나도 참아요;;;;
불량인줄 어떻게 똑같은 바지이죠?? 얼척없네 다른고객분들후기보니까 허벅지 워싱처리있는데 ;;;",1
예약 배송으로 받았습니다 지정된 날짜에 배송되었어요,0
뽑기가 잘걸린건지 마감상태도좋고 옷재질도 좋아요,1
사이즈도 딱맞고 확실히 기모가있어서 훨씬 따뜻해요 가격도 저렴해서 헤지면 또사려구요 ㅎㅎ,1
가성비 좋은 경량패딩이예요 가볍고 편하게 입을 수 있어서 좋아용,1
"가을 겨울 활용하기 좋아요! 
사이즈는 반업을 추천합니다!!",1
"배송 빠르고~ 
예전보다 살짝 얇아진 느낌이 들지만
가성비로 입기 좋아요!",1
기사 느림,0
생각보다 더 예쁘고 가을 겨울에 딱이에요! 주변 사람들도 다들 너무 예쁘대용 히히,1
바지랑셋트로시켯습니다ㅡ후드는아직입진안앗지만 전투용으로잇을려고시켯어요,0
배송도 빠르고 오버핏으로 원햇던 스타일이에요,1
별로예요 별로예요 별로예요 별로예요 별로예요,0
핏은 되게 마음에드네요 근데 허리끈이 끊어져서 왔어요. 반품한걸 다시 보내준건지 지퍼백도 열려있더라고요. 반품하기 귀찮아서 그냥 끈 빼고 입을려고요. 핏 하나는 이쁩니다. 검은색으로 하나 더 주문할꺼니까 신경써주세요.,1
칫이 오버핏이라 필요에 따라 쓰기 좋을수도 있겠네요,1
굿굿,0
디자인이 이쁘고 사이즈도 딱 좋아서 엄청 추천드립니다 !,1
겨울내내 데일리 패딩으로 엄청 잘 입었어요! 컬러도 너무 맘에 들었어요,1
"가성비 goat 맨투맨입니다.
디자인 무난하고 마감도 좋아요.
사이즈가 좀 크게 나와서 실측만 잘 확인하고 구매하면 활용도가 아주 좋습니다",1
재질 사이즈 색상 다 좋습니다 목도 안 늘어나요 굳,1
아디다스 스페지알 편하고 좋습니다 다른 색상도 구매할 예정입니다,1
"핏은 좋은데
기모라서 먼지처럼 너무 붙어나오네요
세탁 했는데도 별로 소용 없어요
어떻게 입어야 할지 고민이네요",1
허리가 얇아서 그런지 허리는 좀 남는데 다리가 좀 짧아서 별루,1
옷이 사이즈도 딱 맞고 핏도 엄청이쁘네요! 완전 마음에 들어요 강추입니다,1
택배를 언제 주시나요? 문의했는데 대답도 안해주고 짜증나게하시네요,0
4월24일날 주문햇는데 아직까지안왔네요 이런경우는처음인데 무슨문제라도 ㅠ,0
디자인이나 떨어지는핏이 너무 좋습니다 다른 디자인도 기대되요,1
원래 입던 블랙이 마음에 들어서 또 사요. 막 입기 좋은 패딩입니다. 사이즈도 적절해요.,1
주문 별로,0
배송이아주빨라서좋아요~사이즈 딱맞습니다요,1
길네 부드러워요,1
무탠다드 슬랙스 셔츠 샀는데 너무 이쁩니다 ㅎㅎ,0
"마음에 듭니다
가격도 할인 받아서 사서 더 기분좋게 입을 거 같습니다",0
할인 많이 때릴때 샀는데 상품상태가 엉망입니다. 주머니쪽이 다 터져있고 구멍도있네요.  반품하기 귀찮고 금액이 작아서 걍 반품안하고 입다가 이제 후기작성하네요. 옷 자체는 편하고 좋습니다.,1
그냥 무난하게 입을 수 있어요 길이가 살짝길어서 수선은 했습니다,1
만족스럽게 잘 사용하고 있습니다 맘에 들고 너무 좋은거 같습니다,0
무난합니다,0
다른색상 입다가 맘에 들어서 재구매했습니다 길이감이 딱좋아요,1
모양새는 무난한데 색이 이뻐요. 따뜻해서 좋아요.,1
"워싱 잘 빠졌고 싸게 잘 샀네요
사이즈는 약간 작게 나와서 한 사이즈 업하니 잘 맞아요",1
강추,0
색감이 진짜 이뻐요. 그리고 이 바지는 무조건 사이즈 업입니다.,1
여자친구 사줬는데 이쁘다고 좋아하네요 이뻐용,0
생각보다 좀 무겁네요. 일단 가성비가 좋아 동생이 입고 있어요,1
반품,0
작네요 커요,1
스페지할 신발 진짜 괜찮습니다. 감사합니다. 여러번 신고 있습니다.,0
개체차이 심합니다. 워싱이 중앙부위에만 물들어있어서 옷장에 쳐박뒀습니다. 민망해서 입고다닐 수 없네요. 뽑기운이 좋으신 분들만 구매하시길 권합니다.,0
항상잘쓰고있어요 튼튼해요 부드러워요 추천해요,0
사이즈는 맞게 산거같은데 생각보다 품이 딱 맞아서 후드같은거에 입기는 타이트합니다,1
깔끔하고 이쁘고 어떤 스타일에 입어도 무난무난해서 좋아요,0
여성분들은 엉덩이 사이즈 잘보고 구매하세요 저는 한사이즈 업해서 아주 편합니다 일자핏이에요,1
주문 별로,0
"가볍고 쿠션감이 뛰어나 오래 걸어도 발이 편안해요! 디자인도 깔끔해서 어떤 옷차림에도 잘 어울립니다. 운동할 때나 일상생활에서나 활용도가 높아요. 다만, 내구성은 조금 더 지켜봐야 할 것 같아요.",1
무텐다드 평소이용많이해왔는데 이번에는 실망입니다 옷에서 오리비린내가 장난아니게나요,1
사이즈도 딱 맞고 무진장 세일 때 사서 가격이랑 디자인이 너무 마음에 드네요,1
어떤 종류의 옷과도 잘 어울리는 오버핏 이뻐서 좋습니다,1
가성비 짱인 그루브라임 완전 개득템 다른옷도 빨리 받아보고 싶어요,1
도착 느림,0
환불,0
착용감 좋고 편합니다. 색상도 원하던 정도의 중청이에요.한여름 말고는 다 입을 수 있을 것 같습니다.,1
코디 하기 좋고 생각보다 많이 따뜻해서 집 앞 나갈때 좋습니다,1
재질은 괜찮은거 같은데 옷이 너무너무 무거워서 잘 안입게 되네요 ㅠㅠ,1
별로,0
편하고 색도 잘 나오고 사이즈도 적당합니다 자주 입을거 같아요,1
"매번 사서 입습니다.
재질좋고 튼튼쓰ㅋㅋ
가격대비 매우 개꿀",1
ㅋㅋ귀여어요 무신사에서만 있는색이라 조아유 최고~!,0
강추,0
옷마감도 좋고 두께감도 적당해서 겨울에는 패딩하나만 입어주면 되겠네요,1
평소보다 크게시켰는데도 작아요 안좋은 냄새도 엄청나서 별로입니다 가성비 생각하면 이거 사지 마시고 무탠다드 청바지 사세요,1
"기장, 두께감 모두 예상그대로 좋네용. 이너로 입기도 좋고 가슴팍 로고 이쁩니다.!",1
사이즈도 딱 맞고 색깔도 예뻐서 생각보다 마음에 들어요,1
친구 생일 선물로 사줬는데 엄청 좋아합니다!!! 깔끔하고 예쁜 것 같아요,0
가격도 싸고 이번에 후드 없었는데 하나 장망하기 좋은 것 같아여,1
제꺼사고 넘예뻐서 선물했슴다!!!받으신분이 만족하시네용,0
목부분이 구겨졌는데 빨면 괜찮을줄 알고 교환안했다가 불량상태 그대로 입고있습니다. 또 입거나 빨래할때마다 보풀이 엄청 떨어지고 묻어나옵니다.,1
핏두 좋구 가격도 좋구 자주 입고 다닐예정입니닫,1
키 175 복숭아뼈 딱 떨어집니다 깔끔한 핏 좋아하시면 바로 주문,1
"냄새가 매우 심함 반품하려가가 걍 빨아보려함
냄새문제좀 해결해야할듯",1
가격 대비 재질 좋아 보입니다. 재구매 의사가 있습니다.,1
얇 연해요,1
아니 옷에 바늘이 왜 꽂혀있죠??????? 너무너무 당황스럽습니다. 158에 M사이즈 괜찮을 거라는 후기 믿고 샀는데 너무너무 커요.... 겨드랑이 부분이 너무 커서 핏이 안 예쁘고 아빠 옷 빌린 것 같은 핏이 되네요. S사이즈는 또 너무 잘 맞아서 별로 안 예뻐요... 꽤 실망했습니다 옷감은 괜찮은 것 같아요,1
"아이가 직접 골라 산건데
너무 기대를하구있었는지
실망두 장난아니에요ㅜㅜ
무게가 엄청나구 사이즈가 넘 타이트해요
안이쁜LXㅠㅠ
이건뭐 핏두 안나오구ㅜㅜ",1
합리적인 가격에 잘 샀습니다 자주 입고 다닐거같아요.,0
이너로 입기에는 무리가 있다. 재질이 뻣뻣하다. 따뜻한지는 좀 더 입어봐야 알겠다. 핏도 약간 어정쩡하다. 그냥 따뜻했으면 좋겠다.,1
"하... 여기 별점 5개는 다 알바입니까?
검은색 한번 빨았는데 털 겁나 빠지고..

이걸 어케 입으라는거죠?
말린 후에 봐도 털 계속 빠짐
검정은 한번빨았고 흰색은 안빨았는데 구매한거 후회됨,.. ",1
따뜻 부드러워요,1
생각했던 쫀쫀한 재질이 아니었어요. 일짜로 뚝 떨어지네요. 어깨 크기는 딱 맞는데 허리쪽이 좀 붙었으면 이쁠 거 같네요,1
총장이 짱짱길어요. 시보리를 안쪽으로 접어야 핏이 이쁘게 잘나옵니다. 소먀에 붙은 와펜이 귀엽긴한데 끝부분이 달랑거리는게 조금 아쉽네여 ㅠㅠ,1
"발볼이 넓어서 신발 고르기 어려운 편인데 이건 발볼 부분이 넉넉하게 나왔는지 신었을 때 발볼이 안 아프더라고요!
폭신폭신하고, 키도 커보여서 좋습니다.
마음에 들어요!",1
"가성비가 조아요
하나가격에 2개라니
기모도 있어 따뜻해요",1
"정말별로입니다..이게 왜이리많이팔렸는지 모르겠네요
기모라곤하지만 정말 얇아요
사이즈도 좀 작게나온거같고..
그건 그렇다치지만..
반나절도 안입었는데 보풀이 장난아닙니다
이미입어서 반품못하지만 정말 실망입니다",1
색은 사진이랑 같은데 보풀이 너무 날려서 1+1아니면 안사입을거같아요,1
"핏이 세미 와이드라 부담 없이 멋스럽게 떨어지고, 블랙 컬러라 코디하기가 쉽네요. 히든 밴딩 덕분에 하루 종일 착용해도 허리가 편하고, 원단도 탄탄해서 오래 입어도 형태가 유지됩니다. 깔끔한 슬랙스 찾는 분께 추천합니다.",1
주문 좋음,0
"레터링 색이 다른데 셋업으로 해놓으면 우짭니까
기모 논기모 구분에 레터링색까지 구분해야 하도록 해놓은 당신들은 참 아마츄어스럽네요",0
#무신사스냅 ,0
아이한테 이쁘게 잘 맞아요~ 아이한테 이쁘게 잘 맞아요~,0
제품입었을때 냄새도 심하고 세탁하고난뒤 밑단이 늘어졌네요,1
별기대 안하고 산건 맞는데 어깨선이 너무 이상해서 핏이 어중간하게나옴,1
예상했던것보다 실제로 받아보니 더 좋고  마음에 들어요.,0
"쿠폰에 세일까지 저렴히구매함요
한갈입고 빨아서 건조기에돌렸더니 빵빵함돌아옴
완전 굿입니다",1
옷이 이쁘고 핏도 상당히 맘에들어요 따뜻해서 겨울에도 잘 입을것 같아요,1
"겨울에 외투 이너용 아니면 안입을거임 핏 별로 팔 시보리는 또 쫙되있어서 별로 모자는 엄청큰데 또 구겨짐 
환불하려하다가 일주일 넘어서 못함 광광우럭따",1
"토피 청바지는 핏도 좋고 사이즈도 좋습니다.
너무 이뻐서 청바지는 여기서만 구매하는데
이번에 구매한거는 이상한 약품 냄새가 많이 나네요
세탁하면 괜찮아질꺼라 생각했는데 사라지지않네요ㅜㅜ 교환도 불가능해졌습니다. 평소엔 5점인데 이번에는 1점 드려야겠네요.",1
"가성비 슬랙스 1황은 역시 무탠다드

그런데 다들 아시다시피 세미 와이드지만 레귤러-슬림에 가깝습니다",1
무탠다드 후드는 처음인데 탄탄하니 괜찮은데 옷 기장이 일반 집업보다 길어서 좀 그렇긴한데 나쁘진 않습니다,1
신축성이 좋고 핏도 잘 나오네요 가성비 최고입니다,1
몸무게 좋아요,1
옷이 완전 무거워요.그냥 사지마세요.처음에 후기에 옷이 무겁다고 되어있어서 무슨 소린가 했는데 진짜 옷 사고서 한번도 안입었네요..,1
"기본 회색후드티가 필요했는데
저렴한금액에 잘 구매했습니다.",0
240-245신는데 245사니 여유있게  좋은데 살짝 두꺼운 양말 신어야 해요 얇으면  좀 큰감이 있어요,1
신발 끈 안에 있는 mlb 그림 있는거 아래로 내려가서 위로 당겼는데 찢어지네요 ..,0
페이탈리즘 처음삿는데 바지에 모래가 있네요 누가 입던건지 환불하기귀찬아서 안해요 다신 안사요 여기,0
사이즈 딱 맞구 기장이 조금 길지만 접어서 입어두 너무이뻐요,1
"세미오버핏은 아니고 정핏
시착 해보니 털뭉치들이 후두둑 떨어지네요...",1
"옷은 정말 질이 괜찮아 보이는데 배송이 무슨 
누가 입고 반품한거 마냥와서 기분이 안좋네요",1
배송비 느림,0
"중학생  딸이  입으려고  샀는데  품질도  핏도  이쁜데   좀싸이즈거  좀  넉넉하게  나온것  같아요..
어째던   딸이  맘에  드러합니다..
다음에  또  구입할께요",1
가격 대비 마감 퀄리티가 만족스럽습니다. 다른 후기에 어깨가 좀 불편하단 얘기가 있는데 실제로 좀 끼는 느낌이긴 해도 핏이 예쁘고 좋아요,1
생각보다 두껍고요 사이즈 큽니다 지금날씨에 입기좋을거같아요,1
"두개를  싸게샀는데 퀄이
좋아서 기분이 좋습니다",1
예쁜데 털 개빠짐 처음엔 그래 나중에 괜찮아지겠지 하고 그냥 계속 입고 다녔는데 안에 검정색 티 입으면 털 덕지덕지 돼서 개빡침 ㅗ,1
아 너무 좋아요 너무너무 예쁘고 편하고 왜 이렇게 유명한지 알 것 같고,0
"적당한 두께감이랑 착용감이 좋아요
겨울에 입을만해요",1
정사이즈 ㅊㅊ 신발이 너무 가볍고 편해서 요즘 매일 신고다녀요 ㅎㅎ 사고나니까 할인해서 너무 슬프지만 ㅜㅠ진ㅉㅏ 예쁩니다!,1
사이즈도 맘에들고 색도 맘에 들고 너무 좋은것같아요 ,1
느좋 ㄹㅇ 입기 즇음 옷 예뻐서 너무 마음에 들아요유오,0
빠른배송 만족합니다 오버핏으로  좋습니다 잘입을게요,1
배송 별로,0
냄새가 빨래 2번해도 안지워짐 진짜 뭘 썻길래 냄새가 이따구야,1
다른색 구매했다가 맘이 들어서 이색도 구매했는데 역시나 맘에 드네요,1
박스 느림,0
크기 딱 맞아요,1
숏패딩이 사고 싶었는데 마침 세일을해서 잘 샀어요 좋습니다.,0
"배송도 빠르고 사이즈고 찰떡이였어요
다른 칼라 구입예정^^",1
옷이 좀 무거워요 건조기 돌렸는데도 좀 두꺼워서인지 잘 안말라요....,1
옷이 되게 커요 그래서 부해보이긴한데..그냥 편하게 입을려고요! 길이는 엉덩이 반쯤 덮어요,1
예쁜데 좀 지저분했어요 본드자국이랑 바닥이 더러웠습니다,0
옷이 예쁘고 편하고 따뜻합니다 겨울 필수템인거 같아요,1
두께 딱 적당하고 가을 ~ 초겨울에 입기 딱 좋은 것 같아요! 거의 교복템 수준으로 입고 다니고 있어요. 늦게 산 게 후회되는 템 ㅜ.,1
"세미 와이드 슬랙스를 드디어 입어봤는데, 이건 정말 다리의 숨겨진 매력을 찾아주는 마법의 바지! 원단이 약간 두툼해서 겨울에도 바람 걱정 없이 입을 수 있다는 점에서 벌써 한 점수 먹고 들어가네요. 핏은 말 그대로 ‘슬랙스의 끝판왕’이라 불러도 손색없어요. 다만, 허벅지가 조금 굵은 편이라면 한 치수 큰 걸로 구입하는 걸 추천합니다. 그렇지 않으면 와이드 슬랙스가 아니라 ‘타이트 슬랙스’로 변신하는 마법을 경험할 수도 있거든요. 아무튼, 편안함과 스타일 모두 놓치고 싶지 않다면 이 슬랙스가 딱입니다!",1
택배 빨라요,0
예쁘고 너무 사진 그대로라 너무 좋아요 근데 많이 크네요...적당히 입고다닐만은 한데 S샀다면 더 좋았겠다고 생각해요ㅠㅠ,1
사이즈는 생각보다 작게 나와서 정사이즈보다 크게 생각 하시고 잘 선택 하셔야할거 같습니다,1
"몸에 잘맞아요. 색상은 화면보다 좀 밝은거같아요
품질 사이즈 믿고 구매하는 무신사 굿👍",1
"■2년 전에 리뉴얼 전 제품 사서 입다가 하도 빨고 줄어들어서 새로 샀습니다. 
■핏감: 조금 더 어벙벙하게 나와서 딱 부담스럽지 않게 와이드해서 좋습니다. 기장은 살짝 긴 감이 있는데 부츠랑 입어봐도 애매하게 곱창지지는 않아서 마음에 들어요. 세탁 후 얼마나 변형되는지 봐야겠지만 제발제발 안 줄어들었으면 좋겠습니다ㅠㅠ",1
마음에 듭니다 옷고르기가 너무 편하네요.  잘 입을게요,0
박스 별로,0
택배 느림,0
